Cameo video price,Price Group,Wikipedia,FF Celebrity rating,FF Main category rating,Catergory_Actors,Catergory_Artists,Catergory_Athletes,Catergory_Business People,Catergory_Chefs,Catergory_Comedians,Catergory_Models,Catergory_Musicians,Catergory_Personalities,Catergory_Public Figures,Catergory_Writers,cameo video price category
20.0,$10.00-$24.99,14,230115.0,2038,0,0,1,0,0,0,0,0,0,0,0,$10.00-$24.99
50.0,$25.00-$49.99,19,92125.0,3325,0,0,1,0,0,0,0,0,0,0,0,$25.00-$49.99
50.0,$25.00-$49.99,67,92125.0,14659,1,0,0,0,0,0,0,0,0,0,0,$25.00-$49.99
50.0,$25.00-$49.99,226,92125.0,17550,0,0,0,0,0,0,0,0,0,1,0,$25.00-$49.99
39.0,$25.00-$49.99,46,118187.0,2097,0,0,1,0,0,0,0,0,0,0,0,$25.00-$49.99
100.0,$100-499.99,125,46163.0,5405,0,0,0,0,0,0,0,1,0,0,0,$100-499.99
100.0,$100-499.99,134,46163.0,1477,1,0,0,0,0,0,0,0,0,0,0,$100-499.99
24.0,$10.00-$24.99,29,192911.0,32156,0,0,0,0,0,0,0,0,0,1,0,$10.00-$24.99
24.0,$10.00-$24.99,26,192911.0,32156,0,0,0,0,0,0,0,0,0,1,0,$10.00-$24.99
70.0,$100-499.99,111,66233.0,12476,1,0,0,0,0,0,0,0,0,0,0,$100-499.99
40.0,$25.00-$49.99,23,116357.0,21417,0,0,0,0,0,0,0,0,0,1,0,$25.00-$49.99
150.0,$500 and above,307,31045.0,34,0,0,1,0,0,0,0,0,0,0,0,$500 and above
50.0,$25.00-$49.99,92,93158.0,14742,1,0,0,0,0,0,0,0,0,0,0,$25.00-$49.99
50.0,$25.00-$49.99,35,93158.0,11148,0,0,0,0,0,0,0,1,0,0,0,$25.00-$49.99
50.0,$25.00-$49.99,30,93158.0,11148,0,0,0,0,0,0,0,1,0,0,0,$25.00-$49.99
50.0,$25.00-$49.99,71,93158.0,14742,1,0,0,0,0,0,0,0,0,0,0,$25.00-$49.99
50.0,$25.00-$49.99,96,93158.0,3378,0,0,1,0,0,0,0,0,0,0,0,$25.00-$49.99
75.0,$100-499.99,364,62185.0,992,0,0,1,0,0,0,0,0,0,0,0,$100-499.99
75.0,$100-499.99,119,62185.0,992,0,0,1,0,0,0,0,0,0,0,0,$100-499.99
100.0,$100-499.99,75,46641.0,10247,1,0,0,0,0,0,0,0,0,0,0,$100-499.99
100.0,$100-499.99,174,46641.0,692,0,0,1,0,0,0,0,0,0,0,0,$100-499.99
70.0,$100-499.99,34,66701.0,343,0,0,1,0,0,0,0,0,0,0,0,$100-499.99
15.0,$10.00-$24.99,8,311339.0,9268,1,0,0,0,0,0,0,0,0,0,0,$10.00-$24.99
15.0,$10.00-$24.99,12,311339.0,34644,0,0,1,0,0,0,0,0,0,0,0,$10.00-$24.99
15.0,$10.00-$24.99,5,311339.0,45177,0,0,0,0,0,0,0,0,0,1,0,$10.00-$24.99
15.0,$10.00-$24.99,4,311339.0,595,0,0,1,0,0,0,0,0,0,0,0,$10.00-$24.99
15.0,$10.00-$24.99,7,311339.0,1377,0,0,0,0,0,0,0,0,1,0,0,$10.00-$24.99
15.0,$10.00-$24.99,8,311339.0,3635,0,0,1,0,0,0,0,0,0,0,0,$10.00-$24.99
15.0,$10.00-$24.99,4,311339.0,3635,0,0,1,0,0,0,0,0,0,0,0,$10.00-$24.99
15.0,$10.00-$24.99,7,311339.0,45177,0,0,0,0,0,0,0,0,0,1,0,$10.00-$24.99
15.0,$10.00-$24.99,373,311339.0,5829,0,0,1,0,0,0,0,0,0,0,0,$10.00-$24.99
15.0,$10.00-$24.99,18,311339.0,34644,0,0,1,0,0,0,0,0,0,0,0,$10.00-$24.99
125.0,$500 and above,214,37387.0,8943,1,0,0,0,0,0,0,0,0,0,0,$500 and above
45.0,$25.00-$49.99,35,103984.0,755,0,0,1,0,0,0,0,0,0,0,0,$25.00-$49.99
39.0,$25.00-$49.99,56,120002.0,2135,0,0,1,0,0,0,0,0,0,0,0,$25.00-$49.99
25.0,$10.00-$24.99,34,187220.0,714,0,0,1,0,0,0,0,0,0,0,0,$10.00-$24.99
25.0,$10.00-$24.99,17,187220.0,31462,0,0,0,0,0,0,0,0,0,1,0,$10.00-$24.99
25.0,$10.00-$24.99,69,187220.0,31462,0,0,0,0,0,0,0,0,0,1,0,$10.00-$24.99
25.0,$10.00-$24.99,6,187220.0,18578,0,0,1,0,0,0,0,0,0,0,0,$10.00-$24.99
65.0,$100-499.99,146,72105.0,13011,1,0,0,0,0,0,0,0,0,0,0,$100-499.99
65.0,$100-499.99,253,72105.0,564,0,0,1,0,0,0,0,0,0,0,0,$100-499.99
400.0,$500 and above,386,11741.0,327,0,0,1,0,0,0,0,0,0,0,0,$500 and above
200.0,$500 and above,238,23512.0,1459,0,0,1,0,0,0,0,0,0,0,0,$500 and above
100.0,$100-499.99,99,47086.0,698,0,0,1,0,0,0,0,0,0,0,0,$100-499.99
50.0,$25.00-$49.99,27,94261.0,3416,0,0,1,0,0,0,0,0,0,0,0,$25.00-$49.99
109.0,$500 and above,446,43328.0,9803,1,0,0,0,0,0,0,0,0,0,0,$500 and above
75.0,$100-499.99,2176,63018.0,12339,0,0,0,0,0,0,0,0,0,1,0,$100-499.99
40.0,$25.00-$49.99,35,118187.0,14048,0,0,0,0,0,0,0,1,0,0,0,$25.00-$49.99
65.0,$100-499.99,194,72734.0,2565,0,0,1,0,0,0,0,0,0,0,0,$100-499.99
29.0,$25.00-$49.99,24,163466.0,5977,0,0,1,0,0,0,0,0,0,0,0,$25.00-$49.99
200.0,$500 and above,350,23769.0,661,0,0,1,0,0,0,0,0,0,0,0,$500 and above
100.0,$100-499.99,309,47558.0,1227,0,0,1,0,0,0,0,0,0,0,0,$100-499.99
150.0,$500 and above,505,31707.0,406,0,0,1,0,0,0,0,0,0,0,0,$500 and above
75.0,$100-499.99,257,63460.0,12426,0,0,0,0,0,0,0,0,0,1,0,$100-499.99
75.0,$100-499.99,106,63460.0,2215,0,0,1,0,0,0,0,0,0,0,0,$100-499.99
125.0,$500 and above,145,38121.0,363,0,0,0,0,0,1,0,0,0,0,0,$500 and above
50.0,$25.00-$49.99,92,95367.0,622,0,0,1,0,0,0,0,0,0,0,0,$25.00-$49.99
50.0,$25.00-$49.99,71,95367.0,11406,0,0,0,0,0,0,0,1,0,0,0,$25.00-$49.99
150.0,$500 and above,322,31829.0,408,0,0,1,0,0,0,0,0,0,0,0,$500 and above
100.0,$100-499.99,153,47810.0,399,0,0,1,0,0,0,0,0,0,0,0,$100-499.99
80.0,$100-499.99,56,59786.0,2069,0,0,1,0,0,0,0,0,0,0,0,$100-499.99
135.0,$500 and above,208,35465.0,4110,0,0,0,0,0,0,0,1,0,0,0,$500 and above
135.0,$500 and above,243,35465.0,472,0,0,1,0,0,0,0,0,0,0,0,$500 and above
30.0,$25.00-$49.99,21,159608.0,5836,0,0,1,0,0,0,0,0,0,0,0,$25.00-$49.99
75.0,$100-499.99,116,63889.0,82,0,0,1,0,0,0,0,0,0,0,0,$100-499.99
75.0,$100-499.99,119,63889.0,12237,1,0,0,0,0,0,0,0,0,0,0,$100-499.99
20.0,$10.00-$24.99,6,239732.0,135,0,0,1,0,0,0,0,0,0,0,0,$10.00-$24.99
20.0,$10.00-$24.99,16,239732.0,5251,0,0,1,0,0,0,0,0,0,0,0,$10.00-$24.99
20.0,$10.00-$24.99,18,239732.0,25116,0,0,1,0,0,0,0,0,0,0,0,$10.00-$24.99
20.0,$10.00-$24.99,8,239732.0,8297,0,0,1,0,0,0,0,0,0,0,0,$10.00-$24.99
20.0,$10.00-$24.99,10,239732.0,25215,0,0,0,0,0,0,0,1,0,0,0,$10.00-$24.99
40.0,$25.00-$49.99,51,120002.0,23,1,0,0,0,0,0,0,0,0,0,0,$25.00-$49.99
200.0,$500 and above,326,24025.0,6761,1,0,0,0,0,0,0,0,0,0,0,$500 and above
125.0,$500 and above,282,38442.0,272,0,0,1,0,0,0,0,0,0,0,0,$500 and above
35.0,$25.00-$49.99,48,137649.0,1199,0,0,1,0,0,0,0,0,0,0,0,$25.00-$49.99
35.0,$25.00-$49.99,74,137649.0,17442,1,0,0,0,0,0,0,0,0,0,0,$25.00-$49.99
35.0,$25.00-$49.99,47,137649.0,24653,0,0,0,0,0,0,0,0,0,1,0,$25.00-$49.99
25.0,$10.00-$24.99,13,192911.0,4279,0,0,1,0,0,0,0,0,0,0,0,$10.00-$24.99
25.0,$10.00-$24.99,14,192911.0,6900,0,0,1,0,0,0,0,0,0,0,0,$10.00-$24.99
100.0,$100-499.99,145,48244.0,1243,0,0,1,0,0,0,0,0,0,0,0,$100-499.99
75.0,$100-499.99,143,64327.0,12276,1,0,0,0,0,0,0,0,0,0,0,$100-499.99
50.0,$25.00-$49.99,234,96527.0,15000,1,0,0,0,0,0,0,0,0,0,0,$25.00-$49.99
50.0,$25.00-$49.99,62,96527.0,11557,0,0,0,0,0,0,0,1,0,0,0,$25.00-$49.99
50.0,$25.00-$49.99,32,96527.0,11557,0,0,0,0,0,0,0,1,0,0,0,$25.00-$49.99
50.0,$25.00-$49.99,32,96527.0,11557,0,0,0,0,0,0,0,1,0,0,0,$25.00-$49.99
50.0,$25.00-$49.99,43,96527.0,2313,0,0,1,0,0,0,0,0,0,0,0,$25.00-$49.99
50.0,$25.00-$49.99,126,96527.0,18251,0,0,0,0,0,0,0,0,0,1,0,$25.00-$49.99
200.0,$500 and above,421,24136.0,6786,1,0,0,0,0,0,0,0,0,0,0,$500 and above
99.0,$100-499.99,176,48767.0,10545,1,0,0,0,0,0,0,0,0,0,0,$100-499.99
278.0,$500 and above,99,17394.0,513,0,0,1,0,0,0,0,0,0,0,0,$500 and above
39.0,$25.00-$49.99,1,124000.0,22609,0,0,0,0,0,0,0,0,0,1,0,$25.00-$49.99
70.0,$100-499.99,48,69297.0,13509,0,0,0,0,0,0,0,0,0,1,0,$100-499.99
100.0,$100-499.99,154,48514.0,1668,0,0,1,0,0,0,0,0,0,0,0,$100-499.99
250.0,$500 and above,607,19442.0,5835,1,0,0,0,0,0,0,0,0,0,0,$500 and above
29.0,$25.00-$49.99,19,167675.0,19141,0,0,0,0,0,0,0,1,0,0,0,$25.00-$49.99
200.0,$500 and above,214,24314.0,2730,0,0,0,0,0,0,0,1,0,0,0,$500 and above
500.0,$500 and above,390,9744.0,274,0,0,1,0,0,0,0,0,0,0,0,$500 and above
100.0,$100-499.99,248,48767.0,1678,0,0,1,0,0,0,0,0,0,0,0,$100-499.99
40.0,$25.00-$49.99,43,122012.0,22278,0,0,0,0,0,0,0,0,0,1,0,$25.00-$49.99
150.0,$500 and above,127,32546.0,1071,0,0,1,0,0,0,0,0,0,0,0,$500 and above
10.0,$5.00-$9.99,4,488196.0,2763,0,0,1,0,0,0,0,0,0,0,0,$5.00-$9.99
10.0,$5.00-$9.99,4,488196.0,60398,0,0,0,0,0,0,0,0,0,1,0,$5.00-$9.99
10.0,$5.00-$9.99,9,488196.0,353,1,0,0,0,0,0,0,0,0,0,0,$5.00-$9.99
10.0,$5.00-$9.99,2,488196.0,507,0,0,1,0,0,0,0,0,0,0,0,$5.00-$9.99
10.0,$5.00-$9.99,2,488196.0,8123,0,0,1,0,0,0,0,0,0,0,0,$5.00-$9.99
10.0,$5.00-$9.99,3,488196.0,12753,0,0,1,0,0,0,0,0,0,0,0,$5.00-$9.99
10.0,$5.00-$9.99,5,488196.0,12753,0,0,1,0,0,0,0,0,0,0,0,$5.00-$9.99
10.0,$5.00-$9.99,4,488196.0,38371,0,0,0,0,0,0,0,1,0,0,0,$5.00-$9.99
50.0,$25.00-$49.99,48,97660.0,11689,0,0,0,0,0,0,0,1,0,0,0,$25.00-$49.99
50.0,$25.00-$49.99,109,97660.0,15083,1,0,0,0,0,0,0,0,0,0,0,$25.00-$49.99
50.0,$25.00-$49.99,51,97660.0,3408,1,0,0,0,0,0,0,0,0,0,0,$25.00-$49.99
65.0,$100-499.99,66,75209.0,9026,0,0,0,0,0,0,0,1,0,0,0,$100-499.99
89.0,$100-499.99,50,54998.0,1891,0,0,1,0,0,0,0,0,0,0,0,$100-499.99
109.0,$500 and above,511,44925.0,10012,1,0,0,0,0,0,0,0,0,0,0,$500 and above
100.0,$100-499.99,104,49014.0,5739,0,0,0,0,0,0,0,1,0,0,0,$100-499.99
100.0,$100-499.99,487,49014.0,739,0,0,1,0,0,0,0,0,0,0,0,$100-499.99
49.0,$25.00-$49.99,16,100112.0,8326,0,0,1,0,0,0,0,0,0,0,0,$25.00-$49.99
49.0,$25.00-$49.99,107,100112.0,18793,0,0,0,0,0,0,0,0,0,1,0,$25.00-$49.99
35.0,$25.00-$49.99,25,140450.0,5171,0,0,1,0,0,0,0,0,0,0,0,$25.00-$49.99
283.0,$500 and above,543,17394.0,178,0,0,1,0,0,0,0,0,0,0,0,$500 and above
65.0,$100-499.99,78,75842.0,14677,0,0,0,0,0,0,0,0,0,1,0,$100-499.99
60.0,$100-499.99,77,82292.0,15818,0,0,0,0,0,0,0,0,0,1,0,$100-499.99
60.0,$100-499.99,78,82292.0,13889,1,0,0,0,0,0,0,0,0,0,0,$100-499.99
50.0,$25.00-$49.99,39,98846.0,11829,0,0,0,0,0,0,0,1,0,0,0,$25.00-$49.99
50.0,$25.00-$49.99,23,98846.0,3614,0,0,1,0,0,0,0,0,0,0,0,$25.00-$49.99
220.0,$500 and above,449,22501.0,4181,0,0,0,0,0,0,0,0,0,1,0,$500 and above
125.0,$500 and above,471,39653.0,289,0,0,1,0,0,0,0,0,0,0,0,$500 and above
40.0,$25.00-$49.99,48,124000.0,22609,0,0,0,0,0,0,0,0,0,1,0,$25.00-$49.99
150.0,$500 and above,1306,33093.0,6395,0,0,0,0,0,0,0,0,0,1,0,$500 and above
70.0,$100-499.99,48,70951.0,2497,0,0,1,0,0,0,0,0,0,0,0,$100-499.99
500.0,$500 and above,538,9939.0,36,0,0,0,0,0,0,0,0,1,0,0,$500 and above
25.0,$10.00-$24.99,21,199220.0,32953,0,0,0,0,0,0,0,0,0,1,0,$10.00-$24.99
25.0,$10.00-$24.99,25,199220.0,19896,1,0,0,0,0,0,0,0,0,0,0,$10.00-$24.99
25.0,$10.00-$24.99,20,199220.0,21947,0,0,0,0,0,0,0,1,0,0,0,$10.00-$24.99
25.0,$10.00-$24.99,57,199220.0,19896,1,0,0,0,0,0,0,0,0,0,0,$10.00-$24.99
25.0,$10.00-$24.99,12,199220.0,7073,0,0,1,0,0,0,0,0,0,0,0,$10.00-$24.99
25.0,$10.00-$24.99,53,199220.0,7073,0,0,1,0,0,0,0,0,0,0,0,$10.00-$24.99
150.0,$500 and above,94,33302.0,1097,0,0,1,0,0,0,0,0,0,0,0,$500 and above
59.0,$100-499.99,71,84722.0,10178,0,0,0,0,0,0,0,1,0,0,0,$100-499.99
15.0,$10.00-$24.99,26,333603.0,1685,0,0,1,0,0,0,0,0,0,0,0,$10.00-$24.99
15.0,$10.00-$24.99,7,333603.0,4350,0,0,1,0,0,0,0,0,0,0,0,$10.00-$24.99
15.0,$10.00-$24.99,6,333603.0,47314,0,0,0,0,0,0,0,0,0,1,0,$10.00-$24.99
15.0,$10.00-$24.99,4,333603.0,37704,0,0,1,0,0,0,0,0,0,0,0,$10.00-$24.99
15.0,$10.00-$24.99,4,333603.0,249,0,0,1,0,0,0,0,0,0,0,0,$10.00-$24.99
15.0,$10.00-$24.99,9,333603.0,1381,0,0,0,0,0,0,1,0,0,0,0,$10.00-$24.99
15.0,$10.00-$24.99,9,333603.0,31369,0,0,0,0,0,0,0,1,0,0,0,$10.00-$24.99
15.0,$10.00-$24.99,2,333603.0,47314,0,0,0,0,0,0,0,0,0,1,0,$10.00-$24.99
50.0,$25.00-$49.99,52,100112.0,1725,0,0,1,0,0,0,0,0,0,0,0,$25.00-$49.99
50.0,$25.00-$49.99,73,100112.0,8326,0,0,1,0,0,0,0,0,0,0,0,$25.00-$49.99
50.0,$25.00-$49.99,47,100112.0,18793,0,0,0,0,0,0,0,0,0,1,0,$25.00-$49.99
50.0,$25.00-$49.99,1355,100112.0,2388,0,0,1,0,0,0,0,0,0,0,0,$25.00-$49.99
50.0,$25.00-$49.99,33,100112.0,3496,0,0,1,0,0,0,0,0,0,0,0,$25.00-$49.99
20.0,$10.00-$24.99,5,250578.0,26048,0,0,0,0,0,0,0,1,0,0,0,$10.00-$24.99
20.0,$10.00-$24.99,22,250578.0,2476,0,0,1,0,0,0,0,0,0,0,0,$10.00-$24.99
20.0,$10.00-$24.99,5,250578.0,38900,0,0,0,0,0,0,0,0,0,1,0,$10.00-$24.99
20.0,$10.00-$24.99,11,250578.0,486,0,0,1,0,0,0,0,0,0,0,0,$10.00-$24.99
20.0,$10.00-$24.99,12,250578.0,271,0,0,1,0,0,0,0,0,0,0,0,$10.00-$24.99
20.0,$10.00-$24.99,13,250578.0,144,0,0,1,0,0,0,0,0,0,0,0,$10.00-$24.99
35.0,$25.00-$49.99,32,143196.0,25460,0,0,0,0,0,0,0,0,0,1,0,$25.00-$49.99
35.0,$25.00-$49.99,67,143196.0,3262,0,0,1,0,0,0,0,0,0,0,0,$25.00-$49.99
35.0,$25.00-$49.99,50,143196.0,25460,0,0,0,0,0,0,0,0,0,1,0,$25.00-$49.99
200.0,$500 and above,409,25125.0,6956,1,0,0,0,0,0,0,0,0,0,0,$500 and above
49.0,$25.00-$49.99,49,102616.0,12250,0,0,0,0,0,0,0,1,0,0,0,$25.00-$49.99
30.0,$25.00-$49.99,10,167675.0,1152,0,0,1,0,0,0,0,0,0,0,0,$25.00-$49.99
30.0,$25.00-$49.99,9,167675.0,6106,0,0,1,0,0,0,0,0,0,0,0,$25.00-$49.99
30.0,$25.00-$49.99,12,167675.0,16139,0,0,1,0,0,0,0,0,0,0,0,$25.00-$49.99
30.0,$25.00-$49.99,20,167675.0,28952,0,0,0,0,0,0,0,0,0,1,0,$25.00-$49.99
51.0,$100-499.99,146,98846.0,648,0,0,1,0,0,0,0,0,0,0,0,$100-499.99
80.0,$100-499.99,58,63018.0,2195,0,0,1,0,0,0,0,0,0,0,0,$100-499.99
40.0,$25.00-$49.99,33,126043.0,22919,0,0,0,0,0,0,0,0,0,1,0,$25.00-$49.99
75.0,$100-499.99,111,67252.0,1082,0,0,1,0,0,0,0,0,0,0,0,$100-499.99
75.0,$100-499.99,242,67252.0,13121,0,0,0,0,0,0,0,0,0,1,0,$100-499.99
50.0,$25.00-$49.99,74,101357.0,93,0,0,0,0,0,0,0,0,1,0,0,$25.00-$49.99
50.0,$25.00-$49.99,125,101357.0,18991,0,0,0,0,0,0,0,0,0,1,0,$25.00-$49.99
50.0,$25.00-$49.99,120,101357.0,18991,0,0,0,0,0,0,0,0,0,1,0,$25.00-$49.99
50.0,$25.00-$49.99,49,101357.0,1748,0,0,1,0,0,0,0,0,0,0,0,$25.00-$49.99
50.0,$25.00-$49.99,27,101357.0,8461,0,0,1,0,0,0,0,0,0,0,0,$25.00-$49.99
100.0,$100-499.99,148,50732.0,5950,0,0,0,0,0,0,0,1,0,0,0,$100-499.99
100.0,$100-499.99,96,50732.0,1664,0,0,1,0,0,0,0,0,0,0,0,$100-499.99
60.0,$100-499.99,387,84722.0,16226,0,0,0,0,0,0,0,0,0,1,0,$100-499.99
49.0,$25.00-$49.99,103,103984.0,3,0,0,1,0,0,0,0,0,0,0,0,$25.00-$49.99
250.0,$500 and above,835,20412.0,551,0,0,0,0,0,0,0,0,1,0,0,$500 and above
65.0,$100-499.99,58,78552.0,13586,1,0,0,0,0,0,0,0,0,0,0,$100-499.99
35.0,$25.00-$49.99,7,146192.0,1330,0,0,1,0,0,0,0,0,0,0,0,$25.00-$49.99
100.0,$100-499.99,92,51272.0,1341,0,0,1,0,0,0,0,0,0,0,0,$100-499.99
100.0,$100-499.99,104,51272.0,10083,0,0,0,0,0,0,0,0,0,1,0,$100-499.99
40.0,$25.00-$49.99,80,128206.0,11420,0,0,1,0,0,0,0,0,0,0,0,$25.00-$49.99
40.0,$25.00-$49.99,28,128206.0,2935,0,0,1,0,0,0,0,0,0,0,0,$25.00-$49.99
50.0,$25.00-$49.99,34,102616.0,19195,0,0,0,0,0,0,0,0,0,1,0,$25.00-$49.99
25.0,$10.00-$24.99,16,205970.0,22536,0,0,0,0,0,0,0,1,0,0,0,$10.00-$24.99
25.0,$10.00-$24.99,100,205970.0,22536,0,0,0,0,0,0,0,1,0,0,0,$10.00-$24.99
65.0,$100-499.99,126,79253.0,13654,1,0,0,0,0,0,0,0,0,0,0,$100-499.99
100.0,$100-499.99,183,51532.0,787,0,0,1,0,0,0,0,0,0,0,0,$100-499.99
100.0,$100-499.99,205,51532.0,434,0,0,0,0,0,1,0,0,0,0,0,$100-499.99
45.0,$25.00-$49.99,44,114618.0,21114,0,0,0,0,0,0,0,0,0,1,0,$25.00-$49.99
75.0,$100-499.99,70,68778.0,8218,0,0,0,0,0,0,0,1,0,0,0,$100-499.99
1000.0,,736,5160.0,130,0,0,1,0,0,0,0,0,0,0,0,
30.0,$25.00-$49.99,23,172049.0,29503,0,0,0,0,0,0,0,0,0,1,0,$25.00-$49.99
30.0,$25.00-$49.99,19,172049.0,3874,0,0,1,0,0,0,0,0,0,0,0,$25.00-$49.99
30.0,$25.00-$49.99,12,172049.0,16710,0,0,1,0,0,0,0,0,0,0,0,$25.00-$49.99
30.0,$25.00-$49.99,32,172049.0,6252,0,0,1,0,0,0,0,0,0,0,0,$25.00-$49.99
30.0,$25.00-$49.99,51,172049.0,19565,0,0,0,0,0,0,0,1,0,0,0,$25.00-$49.99
200.0,$500 and above,375,25863.0,296,0,0,1,0,0,0,0,0,0,0,0,$500 and above
200.0,$500 and above,105,25863.0,128,0,0,1,0,0,0,0,0,0,0,0,$500 and above
100.0,$100-499.99,314,51809.0,10191,0,0,0,0,0,0,0,0,0,1,0,$100-499.99
55.0,$100-499.99,142,94261.0,17880,0,0,0,0,0,0,0,0,0,1,0,$100-499.99
60.0,$100-499.99,50,86478.0,16553,0,0,0,0,0,0,0,0,0,1,0,$100-499.99
75.0,$100-499.99,83,69297.0,1123,0,0,1,0,0,0,0,0,0,0,0,$100-499.99
75.0,$100-499.99,54,69297.0,2442,0,0,1,0,0,0,0,0,0,0,0,$100-499.99
75.0,$100-499.99,111,69297.0,8278,0,0,0,0,0,0,0,1,0,0,0,$100-499.99
200.0,$500 and above,1436,25993.0,299,0,0,1,0,0,0,0,0,0,0,0,$500 and above
50.0,$25.00-$49.99,37,103984.0,3829,0,0,1,0,0,0,0,0,0,0,0,$25.00-$49.99
50.0,$25.00-$49.99,15,103984.0,3829,0,0,1,0,0,0,0,0,0,0,0,$25.00-$49.99
50.0,$25.00-$49.99,31,103984.0,12417,0,0,0,0,0,0,0,1,0,0,0,$25.00-$49.99
125.0,$500 and above,733,41606.0,8140,0,0,0,0,0,0,0,0,0,1,0,$500 and above
40.0,$25.00-$49.99,32,130420.0,15350,0,0,0,0,0,0,0,1,0,0,0,$25.00-$49.99
40.0,$25.00-$49.99,20,130420.0,15350,0,0,0,0,0,0,0,1,0,0,0,$25.00-$49.99
40.0,$25.00-$49.99,52,130420.0,17076,1,0,0,0,0,0,0,0,0,0,0,$25.00-$49.99
70.0,$100-499.99,74,74571.0,8934,0,0,0,0,0,0,0,1,0,0,0,$100-499.99
35.0,$25.00-$49.99,13,149285.0,26356,0,0,0,0,0,0,0,0,0,1,0,$25.00-$49.99
35.0,$25.00-$49.99,30,149285.0,26356,0,0,0,0,0,0,0,0,0,1,0,$25.00-$49.99
49.0,$25.00-$49.99,38,106811.0,12757,0,0,0,0,0,0,0,1,0,0,0,$25.00-$49.99
49.0,$25.00-$49.99,97,106811.0,1341,0,0,1,0,0,0,0,0,0,0,0,$25.00-$49.99
200.0,$500 and above,353,26183.0,7155,1,0,0,0,0,0,0,0,0,0,0,$500 and above
20.0,$10.00-$24.99,4,262864.0,5726,0,0,1,0,0,0,0,0,0,0,0,$10.00-$24.99
20.0,$10.00-$24.99,9,262864.0,26970,0,0,0,0,0,0,0,1,0,0,0,$10.00-$24.99
20.0,$10.00-$24.99,19,262864.0,40159,0,0,0,0,0,0,0,0,0,1,0,$10.00-$24.99
20.0,$10.00-$24.99,18,262864.0,28126,0,0,1,0,0,0,0,0,0,0,0,$10.00-$24.99
20.0,$10.00-$24.99,8,262864.0,40159,0,0,0,0,0,0,0,0,0,1,0,$10.00-$24.99
20.0,$10.00-$24.99,10,262864.0,40159,0,0,0,0,0,0,0,0,0,1,0,$10.00-$24.99
20.0,$10.00-$24.99,7,262864.0,530,0,0,1,0,0,0,0,0,0,0,0,$10.00-$24.99
88.0,$100-499.99,116,59786.0,582,0,0,1,0,0,0,0,0,0,0,0,$100-499.99
100.0,$100-499.99,0,52630.0,1737,0,0,1,0,0,0,0,0,0,0,0,$100-499.99
199.0,$500 and above,560,26449.0,5000,0,0,0,0,0,0,0,0,0,1,0,$500 and above
48.0,$25.00-$49.99,56,109734.0,15903,1,0,0,0,0,0,0,0,0,0,0,$25.00-$49.99
50.0,$25.00-$49.99,49,105386.0,1836,0,0,1,0,0,0,0,0,0,0,0,$25.00-$49.99
99.0,$100-499.99,260,53230.0,6268,0,0,0,0,0,0,0,1,0,0,0,$100-499.99
22.0,$10.00-$24.99,13,239732.0,37654,0,0,0,0,0,0,0,0,0,1,0,$10.00-$24.99
75.0,$100-499.99,95,70401.0,8420,0,0,0,0,0,0,0,1,0,0,0,$100-499.99
90.0,$100-499.99,59,58669.0,2036,0,0,1,0,0,0,0,0,0,0,0,$100-499.99
17.0,$10.00-$24.99,5,311339.0,5829,0,0,1,0,0,0,0,0,0,0,0,$10.00-$24.99
120.0,$500 and above,172,44107.0,1145,0,0,1,0,0,0,0,0,0,0,0,$500 and above
42.0,$25.00-$49.99,23,126043.0,4656,0,0,1,0,0,0,0,0,0,0,0,$25.00-$49.99
100.0,$100-499.99,176,53230.0,11071,1,0,0,0,0,0,0,0,0,0,0,$100-499.99
250.0,$500 and above,317,21303.0,228,0,0,1,0,0,0,0,0,0,0,0,$500 and above
25.0,$10.00-$24.99,12,213266.0,4718,0,0,1,0,0,0,0,0,0,0,0,$10.00-$24.99
25.0,$10.00-$24.99,10,213266.0,4110,0,0,1,0,0,0,0,0,0,0,0,$10.00-$24.99
50.0,$25.00-$49.99,197,106811.0,1341,0,0,1,0,0,0,0,0,0,0,0,$25.00-$49.99
65.0,$100-499.99,87,82292.0,13889,1,0,0,0,0,0,0,0,0,0,0,$100-499.99
100.0,$100-499.99,166,53547.0,475,0,0,1,0,0,0,0,0,0,0,0,$100-499.99
75.0,$100-499.99,71,71509.0,5439,0,0,1,0,0,0,0,0,0,0,0,$100-499.99
55.0,$100-499.99,65,97660.0,697,0,0,0,0,0,0,1,0,0,0,0,$100-499.99
250.0,$500 and above,1384,21489.0,3983,0,0,0,0,0,0,0,0,0,1,0,$500 and above
49.0,$25.00-$49.99,108,109734.0,20341,0,0,0,0,0,0,0,0,0,1,0,$25.00-$49.99
150.0,$500 and above,130,35848.0,4165,0,0,0,0,0,0,0,1,0,0,0,$500 and above
45.0,$25.00-$49.99,37,120002.0,21961,0,0,0,0,0,0,0,0,0,1,0,$25.00-$49.99
15.0,$10.00-$24.99,4,360193.0,4719,0,0,1,0,0,0,0,0,0,0,0,$10.00-$24.99
15.0,$10.00-$24.99,7,360193.0,49781,0,0,0,0,0,0,0,0,0,1,0,$10.00-$24.99
15.0,$10.00-$24.99,5,360193.0,905,0,0,1,0,0,0,0,0,0,0,0,$10.00-$24.99
15.0,$10.00-$24.99,1,360193.0,49781,0,0,0,0,0,0,0,0,0,1,0,$10.00-$24.99
500.0,$500 and above,315,10809.0,303,0,0,1,0,0,0,0,0,0,0,0,$500 and above
